,equity
2026-01-14,67434.9612570143
2026-01-15,67451.39560925559
2026-01-16,67020.65340143818
2026-01-20,66456.18830140567
2026-01-21,67762.16220872637
2026-01-22,67868.89126842635
2026-01-23,67518.8798914717
2026-01-26,67551.53847947721
2026-01-27,68561.4166158065
2026-01-28,68566.94812706526
2026-01-29,68925.60230079477
2026-01-30,68393.14107285014
2026-02-02,69370.29050410456
2026-02-03,71052.31510154948
2026-02-04,71065.60345976672
2026-02-05,70764.61545251831
2026-02-06,72634.03763460038
2026-02-09,72369.32512920037
2026-02-10,72032.69817293451
2026-02-11,73122.5238963817
2026-02-12,72604.91683391403
2026-02-13,73250.45768618397
2026-02-17,72666.0813914942
2026-02-18,72989.7321891959
2026-02-19,72940.42071870831
2026-02-20,72995.46503852976
2026-02-23,72872.77282027566
2026-02-24,73127.31676741244
2026-02-25,72947.52117559558
2026-02-26,72491.07528342938
2026-02-27,72993.90230705214
2026-03-02,73072.2172521236
2026-03-03,71367.48168355695
2026-03-04,71738.97828137553
2026-03-05,70489.65619986827
2026-03-06,70264.6980482598
2026-03-09,69372.77202525166
2026-03-10,68615.52638393446
2026-03-11,69091.67199177248
2026-03-12,68923.83660515206
2026-03-13,68982.78835845712
2026-03-16,68870.44569321747
2026-03-17,69076.75281106864
2026-03-18,68511.13582890134
2026-03-19,68840.27057518438
2026-03-20,68067.97014891249
2026-03-23,68249.47701034763
2026-03-24,69350.90309734474
2026-03-25,68902.48389700861
2026-03-26,68908.64229232175
2026-03-27,69235.52884057575
2026-03-30,68831.96389014224
2026-03-31,68382.39162324744
2026-04-01,66408.5498814068
2026-04-02,67027.5936581
2026-04-06,67228.93488658794
2026-04-07,66803.45022968836
2026-04-08,65628.34739496929
2026-04-09,66234.99132573375
2026-04-10,66041.77391266914
2026-04-13,66103.7883583627
2026-04-14,66590.91485678234
2026-04-15,66262.53247778417
2026-04-16,66734.53356734353
2026-04-17,67983.15290246563
2026-04-20,68387.38002709423
2026-04-21,68064.87970668632
2026-04-22,68698.92368048037
2026-04-23,69319.79471718035
2026-04-24,69564.96600326114
2026-04-27,69319.01281142954
2026-04-28,68578.62842945705
2026-04-29,69529.75119146753
2026-04-30,71036.6580073857
2026-05-01,71178.43649595333
2026-05-04,70685.28829877671
2026-05-05,71178.25273486877
2026-05-06,72547.68703188238
2026-05-07,71666.66339287756
2026-05-08,73286.7658403675
2026-05-11,74032.90549243017
2026-05-12,74379.57229718158
2026-05-13,75263.86085888158
2026-05-14,76976.92153598896
2026-05-15,76734.79478564498
2026-05-18,76525.58269499581
